,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
153,,dekalb regional medical center,200 med center drive,,,fort payne,al,35968.0,,2568453150.0,,voluntary non-profit - church,yes,,scip-card-2,,100%,16 patients,al_scip-card-2
154,10012.0,dekalb regional medical center,200 med center drive,,,,al,,,,acute care hospitals,voluntary non-profit - church,,surgical infection prevention,scip-inf-1,,,139 patients,al_scip-inf-1
155,,,200 med center drive,,,fort payne,al,,de kalb,,acute care hospitals,voluntary non-profit - church,,,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,,
156,10012.0,dekalb regional medical center,200 med center drive,,,fort payne,,35968.0,,2568453150.0,acute care hospitals,voluntary non-profit - church,,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),98%,136 patients,al_scip-inf-3
157,10001.0,southeast alabama medical center,1108 ross clark circle,,,dothan,,36302.0,houston,,,,yes,,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
158,10012.0,dekalb regional medical center,,,,fort payne,,,de kalb,,,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,
159,10012.0,dekalb regional medical center,,,,fort payne,,35968.0,de kalb,,,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,,al_scip-inf-6
160,,,200 med center drive,,,fort payne,,35968.0,,2568453150.0,,,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,97%,90 patients,al_scip-vte-1
161,,dekalb regional medical center,,,,,al,35968.0,de kalb,2568453150.0,acute care hospitals,voluntary non-profit - church,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
162,10015.0,,33700 highway 43,,,thomasville,al,,,,acute care hospitals,government - federal,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,,0 patients,al_ami-1
163,10015.0,southwest alabama medical center,33700 highway 43,,,thomasville,,36784.0,clarke,3346366221.0,acute care hospitals,government - federal,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,,0 patients,al_ami-2
164,,southwest alabama medical center,,,,,,,clarke,,acute care hospitals,,,heart attack,ami-3,,,0 patients,
165,10015.0,,33700 highway 43,,,,al,36784.0,,3346366221.0,acute care hospitals,,yes,,,,,0 patients,al_ami-4
166,,,33700 highway 43,,,thomasville,al,36784.0,,3346366221.0,,government - federal,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,,0 patients,
167,10015.0,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784.0,,3346366221.0,,government - federal,yes,heart attack,,,,,
168,,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302.0,,3347938701.0,acute care hospitals,government - hospital district or authority,yes,,,heart attack patients given pci within 90 minutes of arrival,72%,,al_ami-8a
169,10015.0,,33700 highway 43,,,,al,36784.0,clarke,,acute care hospitals,government - federal,,,ami-8a,heart attack patients given pci within 90 minutes of arrival,,,
170,10015.0,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784.0,,,,,yes,heart failure,,heart failure patients given discharge instructions,100%,79 patients,
171,10015.0,,33700 highway 43,,,thomasville,,,clarke,3346366221.0,acute care hospitals,government - federal,yes,heart failure,,,89%,91 patients,
172,10015.0,southwest alabama medical center,,,,thomasville,,36784.0,clarke,,acute care hospitals,,yes,,hf-3,,,25 patients,al_hf-3
173,10015.0,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784.0,clarke,,acute care hospitals,,yes,,,heart failure patients given smoking cessation advice/counseling,88%,,al_hf-4
174,10015.0,,33700 highway 43,,,thomasville,al,36784.0,clarke,3346366221.0,acute care hospitals,,yes,pneumonia,,,92%,25 patients,al_pn-2
175,10015.0,southwest alabama medical center,33700 highway 43,,,,al,,clarke,,acute care hospitals,government - federal,,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,,
176,10015.0,southwest alabama medical center,33700 highway 43,,,thomasville,al,,clarke,3346366221.0,acute care hospitals,government - federal,yes,,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,6 patients,al_pn-4
177,10015.0,southwest alabama medical center,33700 highway 43,,,thomasville,al,,clarke,3346366221.0,acute care hospitals,government - federal,,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,24 patients,
178,10015.0,,33700 highway 43,,,thomasville,al,36784.0,clarke,3346366221.0,,government - federal,yes,,,pneumonia patients given the most appropriate initial antibiotic(s),,,al_pn-6
179,,,1108 ross clark circle,,,dothan,al,36302.0,houston,3347938701.0,,government - hospital district or authority,,heart failure,hf-1,,78%,,al_hf-1
180,,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784.0,,,acute care hospitals,,yes,pneumonia,,,92%,24 patients,
181,,,33700 highway 43,,,thomasville,al,,clarke,3346366221.0,acute care hospitals,government - federal,,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,al_scip-card-2
182,10015.0,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784.0,,3346366221.0,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,86%,14 patients,
183,10015.0,southwest alabama medical center,,,,,al,36784.0,clarke,3346366221.0,acute care hospitals,,yes,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,14 patients,
184,,,33700 highway 43,,,thomasville,al,36784.0,,3346366221.0,acute care hospitals,government - federal,yes,,,,86%,14 patients,al_scip-inf-3
185,10015.0,southwest alabama medical center,33700 highway 43,,,,al,36784.0,clarke,3346366221.0,acute care hospitals,government - federal,,surgical infection prevention,,,,,
186,10015.0,southwest alabama medical center,,,,thomasville,al,36784.0,clarke,3346366221.0,acute care hospitals,,,,scip-inf-6,,,15 patients,
187,,southwest alabama medical center,,,,thomasville,,36784.0,,,acute care hospitals,,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,90%,10 patients,
188,,,,,,thomasville,al,,clarke,,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,,
189,,shelby baptist medical center,,,,,,,shelby,,acute care hospitals,,yes,,ami-1,heart attack patients given aspirin at arrival,99%,179 patients,
190,,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302.0,,3347938701.0,,,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,al_hf-2
191,10016.0,shelby baptist medical center,,,,alabaster,al,35007.0,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,,ami-2,heart attack patients given aspirin at discharge,,208 patients,al_ami-2
192,10016.0,shelby baptist medical center,1000 first street north,,,alabaster,,35007.0,shelby,2056208100.0,,voluntary non-profit - church,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,30 patients,al_ami-3
193,10016.0,,1000 first street north,,,alabaster,,,shelby,,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,,
194,10016.0,shelby baptist medical center,1000 first street north,,,alabaster,,35007.0,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,,,heart attack patients given beta blocker at discharge,97%,,al_ami-5
195,10016.0,shelby baptist medical center,1000 first street north,,,alabaster,,35007.0,,,acute care hospitals,,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
196,,shelby baptist medical center,1000 first street north,,,alabaster,al,,shelby,2056208100.0,acute care hospitals,,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,83%,,
197,10016.0,,,,,alabaster,al,35007.0,shelby,,,voluntary non-profit - church,,heart failure,,,86%,,al_hf-1
198,10016.0,,1000 first street north,,,alabaster,al,35007.0,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,246 patients,al_hf-2
199,10016.0,shelby baptist medical center,1000 first street north,,,alabaster,,,,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,al_hf-3
200,,,1000 first street north,,,,,35007.0,shelby,,acute care hospitals,voluntary non-profit - church,yes,,hf-4,,,48 patients,al_hf-4
201,,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302.0,houston,,,government - hospital district or authority,yes,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,al_hf-3
202,,shelby baptist medical center,1000 first street north,,,,al,,shelby,2056208100.0,,voluntary non-profit - church,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,,al_pn-2
203,,shelby baptist medical center,,,,,al,35007.0,,2056208100.0,acute care hospitals,,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,110 patients,al_pn-3b
204,10016.0,shelby baptist medical center,1000 first street north,,,alabaster,al,35007.0,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,,
205,10016.0,,,,,alabaster,al,,shelby,,,,yes,pneumonia,,,96%,,al_pn-5c
206,,shelby baptist medical center,,,,alabaster,,35007.0,,2056208100.0,acute care hospitals,,,pneumonia,pn-6,,93%,116 patients,al_pn-6
207,10016.0,shelby baptist medical center,1000 first street north,,,alabaster,al,,shelby,2056208100.0,acute care hospitals,,yes,,,pneumonia patients assessed and given influenza vaccination,92%,,
208,,shelby baptist medical center,1000 first street north,,,,al,35007.0,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89%,96 patients,
209,10016.0,,,,,,,35007.0,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,368 patients,
210,10016.0,shelby baptist medical center,1000 first street north,,,alabaster,,35007.0,,2056208100.0,acute care hospitals,,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,370 patients,
211,,,1000 first street north,,,alabaster,,35007.0,,2056208100.0,acute care hospitals,voluntary non-profit - church,,surgical infection prevention,scip-inf-3,,91%,331 patients,
212,10001.0,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302.0,houston,,acute care hospitals,government - hospital district or authority,yes,heart failure,,,,110 patients,al_hf-4
213,,shelby baptist medical center,,,,alabaster,al,35007.0,shelby,2056208100.0,,,yes,surgical infection prevention,scip-inf-4,,,,
214,10016.0,,,,,alabaster,,,shelby,2056208100.0,,voluntary non-profit - church,yes,,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,588 patients,
215,10016.0,,1000 first street north,,,alabaster,,35007.0,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,97%,,al_scip-vte-1
