,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
134,10012.0,,200 med center drive,,,fort payne,al,35968.0,,2568453150.0,acute care hospitals,voluntary non-profit - church,yes,heart attack,,heart attack patients given aspirin at arrival,100%,46 patients,al_ami-1
135,10001.0,southeast alabama medical center,1108 ross clark circle,,,dothan,al,,,3347938701.0,,,yes,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,244 patients,al_ami-4
136,10012.0,,200 med center drive,,,fort payne,al,,de kalb,2568453150.0,,voluntary non-profit - church,yes,,ami-2,heart attack patients given aspirin at discharge,95%,39 patients,
137,10012.0,dekalb regional medical center,200 med center drive,,,fort payne,,35968.0,de kalb,2568453150.0,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-3,,91%,11 patients,al_ami-3
138,10012.0,dekalb regional medical center,200 med center drive,,,fort payne,al,35968.0,de kalb,2568453150.0,acute care hospitals,voluntary non-profit - church,,heart attack,,heart attack patients given smoking cessation advice/counseling,100%,14 patients,al_ami-4
139,10012.0,dekalb regional medical center,200 med center drive,,,fort payne,,35968.0,de kalb,2568453150.0,acute care hospitals,voluntary non-profit - church,yes,heart attack,,heart attack patients given beta blocker at discharge,,41 patients,
140,10012.0,dekalb regional medical center,200 med center drive,,,,,35968.0,,2568453150.0,,voluntary non-profit - church,yes,,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100%,1 patients,al_ami-7a
141,10012.0,dekalb regional medical center,,,,,al,35968.0,de kalb,,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,40%,5 patients,al_ami-8a
142,10012.0,dekalb regional medical center,200 med center drive,,,fort payne,al,35968.0,de kalb,2568453150.0,acute care hospitals,,yes,heart failure,hf-1,heart failure patients given discharge instructions,,76 patients,al_hf-1
143,,dekalb regional medical center,200 med center drive,,,,al,35968.0,,,,voluntary non-profit - church,yes,heart failure,hf-2,,,94 patients,al_hf-2
144,10012.0,,200 med center drive,,,fort payne,al,35968.0,,2568453150.0,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),94%,36 patients,al_hf-3
145,10012.0,dekalb regional medical center,200 med center drive,,,fort payne,al,35968.0,de kalb,2568453150.0,acute care hospitals,voluntary non-profit - church,,,,heart failure patients given smoking cessation advice/counseling,100%,15 patients,al_hf-4
146,,,1108 ross clark circle,,,,,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,,99%,441 patients,al_ami-5
147,,,,,,,al,,de kalb,,acute care hospitals,,yes,,pn-2,,97%,69 patients,al_pn-2
148,10012.0,dekalb regional medical center,200 med center drive,,,fort payne,,35968.0,,2568453150.0,acute care hospitals,voluntary non-profit - church,yes,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,93%,,al_pn-3b
149,10012.0,dekalb regional medical center,200 med center drive,,,,al,35968.0,de kalb,2568453150.0,,voluntary non-profit - church,yes,,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,37 patients,al_pn-4
150,,dekalb regional medical center,200 med center drive,,,,al,35968.0,de kalb,2568453150.0,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,88 patients,al_pn-5c
151,10012.0,dekalb regional medical center,200 med center drive,,,fort payne,,35968.0,,2568453150.0,,voluntary non-profit - church,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),88%,,al_pn-6
152,10012.0,,200 med center drive,,,,al,,,2568453150.0,acute care hospitals,voluntary non-profit - church,yes,pneumonia,,pneumonia patients assessed and given influenza vaccination,98%,56 patients,al_pn-7
153,10012.0,dekalb regional medical center,200 med center drive,,,fort payne,al,35968.0,de kalb,2568453150.0,,voluntary non-profit - church,yes,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,16 patients,
154,10012.0,dekalb regional medical center,200 med center drive,,,fort payne,al,35968.0,de kalb,,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,139 patients,
155,,dekalb regional medical center,200 med center drive,,,fort payne,al,35968.0,de kalb,2568453150.0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,147 patients,al_scip-inf-2
156,10012.0,dekalb regional medical center,200 med center drive,,,fort payne,,35968.0,de kalb,2568453150.0,,voluntary non-profit - church,,surgical infection prevention,scip-inf-3,,98%,136 patients,al_scip-inf-3
157,,,1108 ross clark circle,,,dothan,al,,,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,,,,0 patients,al_ami-7a
158,10012.0,,200 med center drive,,,fort payne,al,,de kalb,2568453150.0,acute care hospitals,voluntary non-profit - church,yes,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
159,10012.0,,,,,fort payne,al,35968.0,de kalb,,,voluntary non-profit - church,yes,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,179 patients,al_scip-inf-6
160,,dekalb regional medical center,200 med center drive,,,fort payne,al,35968.0,de kalb,2568453150.0,acute care hospitals,,yes,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,97%,90 patients,al_scip-vte-1
161,10012.0,dekalb regional medical center,200 med center drive,,,fort payne,al,35968.0,de kalb,2568453150.0,,voluntary non-profit - church,yes,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,90 patients,al_scip-vte-2
162,10015.0,southwest alabama medical center,33700 highway 43,,,,al,,,3346366221.0,acute care hospitals,government - federal,yes,heart attack,,heart attack patients given aspirin at arrival,,0 patients,al_ami-1
163,10015.0,,33700 highway 43,,,thomasville,,36784.0,clarke,3346366221.0,acute care hospitals,government - federal,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,,0 patients,al_ami-2
164,,southwest alabama medical center,,,,thomasville,al,36784.0,,3346366221.0,acute care hospitals,,,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-3
165,,,33700 highway 43,,,thomasville,al,,clarke,3346366221.0,acute care hospitals,,,,ami-4,,,0 patients,al_ami-4
166,10015.0,southwest alabama medical center,,,,thomasville,,36784.0,clarke,,acute care hospitals,,yes,heart attack,ami-5,,,,al_ami-5
167,10015.0,southwest alabama medical center,,,,thomasville,al,36784.0,clarke,3346366221.0,acute care hospitals,government - federal,yes,heart attack,ami-7a,,,0 patients,al_ami-7a
168,10001.0,southeast alabama medical center,1108 ross clark circle,,,,al,36302.0,houston,,acute care hospitals,,yes,heart attack,ami-8a,,72%,,al_ami-8a
169,10015.0,southwest alabama medical center,33700 highway 43,,,thomasville,al,,,3346366221.0,acute care hospitals,government - federal,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
170,,southwest alabama medical center,33700 highway 43,,,,al,36784.0,clarke,,acute care hospitals,government - federal,yes,,,heart failure patients given discharge instructions,,79 patients,al_hf-1
171,10015.0,,33700 highway 43,,,thomasville,al,36784.0,clarke,3346366221.0,acute care hospitals,government - federal,yes,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,89%,91 patients,al_hf-2
172,10015.0,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784.0,clarke,3346366221.0,acute care hospitals,,,,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),88%,,al_hf-3
173,10015.0,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784.0,clarke,3346366221.0,acute care hospitals,government - federal,,,,heart failure patients given smoking cessation advice/counseling,88%,,al_hf-4
174,10015.0,,33700 highway 43,,,thomasville,al,36784.0,clarke,3346366221.0,acute care hospitals,government - federal,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,92%,25 patients,
175,10015.0,,,,,,al,36784.0,clarke,,acute care hospitals,government - federal,,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,,al_pn-3b
176,,southwest alabama medical center,,,,thomasville,al,36784.0,,3346366221.0,acute care hospitals,government - federal,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,6 patients,al_pn-4
177,10015.0,southwest alabama medical center,,,,thomasville,al,,,3346366221.0,acute care hospitals,government - federal,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,,al_pn-5c
178,10015.0,,33700 highway 43,,,,al,36784.0,clarke,3346366221.0,acute care hospitals,government - federal,,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,26 patients,al_pn-6
179,,southeast alabama medical center,1108 ross clark circle,,,dothan,,36302.0,,3347938701.0,acute care hospitals,government - hospital district or authority,yes,,,heart failure patients given discharge instructions,,455 patients,al_hf-1
180,10015.0,southwest alabama medical center,,,,thomasville,al,,,3346366221.0,,government - federal,yes,pneumonia,pn-7,,92%,24 patients,al_pn-7
181,10015.0,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784.0,clarke,3346366221.0,,government - federal,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,
182,10015.0,,33700 highway 43,,,thomasville,al,36784.0,clarke,,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_scip-inf-1
183,10015.0,southwest alabama medical center,33700 highway 43,,,,al,36784.0,clarke,,,,yes,surgical infection prevention,,,93%,14 patients,al_scip-inf-2
184,10015.0,,33700 highway 43,,,thomasville,al,36784.0,clarke,,acute care hospitals,government - federal,yes,surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),86%,,al_scip-inf-3
185,,southwest alabama medical center,,,,thomasville,al,,clarke,3346366221.0,acute care hospitals,,,surgical infection prevention,,,,,al_scip-inf-4
186,10015.0,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784.0,clarke,3346366221.0,acute care hospitals,,,surgical infection prevention,scip-inf-6,,100%,,al_scip-inf-6
187,,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784.0,,,acute care hospitals,,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,90%,10 patients,al_scip-vte-1
188,10015.0,southwest alabama medical center,,,,thomasville,al,36784.0,,3346366221.0,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
189,,shelby baptist medical center,1000 first street north,,,alabaster,al,35007.0,shelby,2056208100.0,,voluntary non-profit - church,,heart attack,ami-1,,99%,179 patients,al_ami-1
190,,southeast alabama medical center,,,,dothan,al,36302.0,houston,3347938701.0,,government - hospital district or authority,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,,al_hf-2
191,,shelby baptist medical center,1000 first street north,,,alabaster,,,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-2,,97%,,al_ami-2
